,participantId,creepsPerMinDeltas,xpPerMinDeltas,goldPerMinDeltas,csDiffPerMinDeltas,xpDiffPerMinDeltas,damageTakenPerMinDeltas,damageTakenDiffPerMinDeltas,role,lane,championId,queueId,counter,creepsPerMinDeltas@0-10,creepsPerMinDeltas@10-20,creepsPerMinDeltas@20-30,creepsPerMinDeltas@30-end,xpPerMinDeltas@0-10,xpPerMinDeltas@10-20,xpPerMinDeltas@20-30,xpPerMinDeltas@30-end,goldPerMinDeltas@0-10,goldPerMinDeltas@10-20,goldPerMinDeltas@20-30,goldPerMinDeltas@30-end,damageTakenPerMinDeltas@0-10,damageTakenPerMinDeltas@10-20,damageTakenPerMinDeltas@20-30,damageTakenPerMinDeltas@30-end,csDiffPerMinDeltas@0-10,csDiffPerMinDeltas@10-20,csDiffPerMinDeltas@20-30,csDiffPerMinDeltas@30-end,xpDiffPerMinDeltas@0-10,xpDiffPerMinDeltas@10-20,xpDiffPerMinDeltas@20-30,xpDiffPerMinDeltas@30-end,damageTakenDiffPerMinDeltas@0-10,damageTakenDiffPerMinDeltas@10-20,damageTakenDiffPerMinDeltas@20-30,damageTakenDiffPerMinDeltas@30-end,gameCreation,week
1587143877201,6,"{'10-20': 1.3, '0-10': 0.7, '30-end': 0.7333333333333334, '20-30': 0.5}","{'10-20': 394.1, '0-10': 354.79999999999995, '30-end': 587.1999999999999, '20-30': 448.9}","{'10-20': 363.9, '0-10': 452.4, '30-end': 326.2, '20-30': 313.8}","{'10-20': 0.09999999999999998, '0-10': 0.6, '30-end': 0.19999999999999998, '20-30': -0.1}","{'10-20': 6.899999999999977, '0-10': 62.99999999999997, '30-end': 80, '20-30': -88.80000000000001}","{'10-20': 728.9, '0-10': 523, '30-end': 1868.5333333333335, '20-30': 1638.9}","{'10-20': -195.70000000000005, '0-10': -197.29999999999998, '30-end': 818.7999999999998, '20-30': 484.60000000000014}",NONE,JUNGLE,Olaf,Flex,1,0.7,1.3,0.5,0.7333333333333334,354.79999999999995,394.1,448.9,587.1999999999999,452.4,363.9,313.8,326.2,523,728.9,1638.9,1868.5333333333335,0.6,0.09999999999999998,-0.1,0.19999999999999998,62.99999999999997,6.899999999999977,-88.80000000000001,80,-197.29999999999998,-195.70000000000005,484.60000000000014,818.7999999999998,1587143877201,3.0
1586977789876,1,"{'10-20': 1.9, '0-10': 0.2, '30-end': 3.8, '20-30': 0.4}","{'10-20': 498.6, '0-10': 296, '30-end': 752.4, '20-30': 471.90000000000003}","{'10-20': 435.5, '0-10': 251.8, '30-end': 565, '20-30': 372.70000000000005}","{'10-20': 0.19999999999999996, '0-10': -0.1, '30-end': 3.1999999999999997, '20-30': 0.2}","{'10-20': 93.60000000000002, '0-10': 47.89999999999999, '30-end': 476.4, '20-30': 189.20000000000005}","{'10-20': 679.9, '0-10': 570.3, '30-end': 870.4, '20-30': 907.7}","{'10-20': -162, '0-10': 29.19999999999999, '30-end': -511.80000000000007, '20-30': -181.79999999999995}",NONE,JUNGLE,Jarvan IV,Flex,1,0.2,1.9,0.4,3.8,296,498.6,471.90000000000003,752.4,251.8,435.5,372.70000000000005,565,570.3,679.9,907.7,870.4,-0.1,0.19999999999999996,0.2,3.1999999999999997,47.89999999999999,93.60000000000002,189.20000000000005,476.4,29.19999999999999,-162,-181.79999999999995,-511.80000000000007,1586977789876,3.0
1586974385991,1,"{'10-20': 0.8, '0-10': 0.1, '20-30': 0.2}","{'10-20': 382, '0-10': 274.2, '20-30': 275.4}","{'10-20': 296.7, '0-10': 227.8, '20-30': 245.8}","{'10-20': 0.5, '0-10': -0.7, '20-30': -1.9000000000000001}","{'10-20': -3.4000000000000057, '0-10': -8.900000000000006, '20-30': -250.09999999999997}","{'10-20': 691.7, '0-10': 758.4000000000001, '20-30': 1148.8}","{'10-20': -181.3, '0-10': 63.10000000000005, '20-30': -100.60000000000002}",NONE,JUNGLE,Olaf,Flex,1,0.1,0.8,0.2,,274.2,382,275.4,,227.8,296.7,245.8,,758.4000000000001,691.7,1148.8,,-0.7,0.5,-1.9000000000000001,,-8.900000000000006,-3.4000000000000057,-250.09999999999997,,63.10000000000005,-181.3,-100.60000000000002,,1586974385991,3.0
1586971499005,1,"{'10-20': 0.7, '0-10': 0.9, '30-end': 1.2, '20-30': 1.4000000000000001}","{'10-20': 434.79999999999995, '0-10': 426.1, '30-end': 906, '20-30': 498.70000000000005}","{'10-20': 464, '0-10': 312.4, '30-end': 570, '20-30': 446}","{'10-20': -2.2, '0-10': 0.4, '30-end': 0, '20-30': -1.5999999999999999}","{'10-20': -62.400000000000006, '0-10': 55.3, '30-end': 578.2, '20-30': 47.900000000000034}","{'10-20': 915.7, '0-10': 541.9, '30-end': 874.4, '20-30': 1026.5}","{'10-20': -908.4999999999999, '0-10': -472.1, '30-end': -1567, '20-30': -629.0999999999999}",NONE,JUNGLE,Evelynn,Flex,1,0.9,0.7,1.4000000000000001,1.2,426.1,434.79999999999995,498.70000000000005,906,312.4,464,446,570,541.9,915.7,1026.5,874.4,0.4,-2.2,-1.5999999999999999,0,55.3,-62.400000000000006,47.900000000000034,578.2,-472.1,-908.4999999999999,-629.0999999999999,-1567,1586971499005,3.0
1586373361205,6,"{'10-20': 2.2, '0-10': 0, '30-end': 0.8, '20-30': 1}","{'10-20': 399.4, '0-10': 233.6, '30-end': 385, '20-30': 425.5}","{'10-20': 332.20000000000005, '0-10': 233.9, '30-end': 254, '20-30': 274.2}",,,"{'10-20': 823.1, '0-10': 722, '30-end': 1287.8, '20-30': 1055.9}",,NONE,JUNGLE,Gragas,Flex,1,0,2.2,1,0.8,233.6,399.4,425.5,385,233.9,332.20000000000005,274.2,254,722,823.1,1055.9,1287.8,,,,,,,,,,,,,1586373361205,2.0
1586370832163,1,{'0-10': 0.5},{'0-10': 336.2},{'0-10': 332.7},{'0-10': 0.16000000000000103},{'0-10': 7.999999999999972},{'0-10': 634.1},{'0-10': 27.760000000000076},DUO_SUPPORT,NONE,Olaf,Flex,1,0.5,,,,336.2,,,,332.7,,,,634.1,,,,0.16000000000000103,,,,7.999999999999972,,,,27.760000000000076,,,,1586370832163,2.0
1586203784321,6,"{'10-20': 1.5, '0-10': 0.4}","{'10-20': 344.8, '0-10': 333.1}","{'10-20': 361.6, '0-10': 254.5}","{'10-20': -2.5, '0-10': -2.7755575615628914e-17}","{'10-20': -325.7, '0-10': 7.900000000000006}","{'10-20': 922.9000000000001, '0-10': 764.8}","{'10-20': -272.59999999999997, '0-10': -52.50000000000003}",NONE,JUNGLE,Sejuani,Flex,1,0.4,1.5,,,333.1,344.8,,,254.5,361.6,,,764.8,922.9000000000001,,,-2.7755575615628914e-17,-2.5,,,7.900000000000006,-325.7,,,-52.50000000000003,-272.59999999999997,,,1586203784321,2.0
1586199549069,6,"{'10-20': 0.8, '0-10': 0.2, '30-end': 2, '20-30': 1.5}","{'10-20': 454.70000000000005, '0-10': 277.1, '30-end': 273.8, '20-30': 352}","{'10-20': 384.1, '0-10': 304.2, '30-end': 241, '20-30': 264.3}","{'10-20': -0.30000000000000004, '0-10': -1, '30-end': 0.19999999999999996, '20-30': -0.9}","{'10-20': 158.00000000000003, '0-10': -115.4, '30-end': -327.99999999999994, '20-30': -160.39999999999998}","{'10-20': 679.8, '0-10': 517.1, '30-end': 1898, '20-30': 813}","{'10-20': -294.6, '0-10': -178.79999999999998, '30-end': 180.5999999999999, '20-30': -649.6}",NONE,JUNGLE,Jarvan IV,Flex,1,0.2,0.8,1.5,2,277.1,454.70000000000005,352,273.8,304.2,384.1,264.3,241,517.1,679.8,813,1898,-1,-0.30000000000000004,-0.9,0.19999999999999996,-115.4,158.00000000000003,-160.39999999999998,-327.99999999999994,-178.79999999999998,-294.6,-649.6,180.5999999999999,1586199549069,2.0
1586196841996,6,"{'10-20': 1.8, '0-10': 0.4, '20-30': 0.8999999999999999}","{'10-20': 521, '0-10': 271.3, '20-30': 443.59999999999997}","{'10-20': 381.9, '0-10': 253.5, '20-30': 327}","{'10-20': 0.9, '0-10': 0.19999999999999998, '20-30': -0.9}","{'10-20': 192.2, '0-10': -36.900000000000006, '20-30': -239.70000000000002}","{'10-20': 923.4000000000001, '0-10': 653.4, '20-30': 862.1}","{'10-20': -221.60000000000002, '0-10': -22.200000000000045, '20-30': -70.60000000000002}",NONE,JUNGLE,Gragas,Flex,1,0.4,1.8,0.8999999999999999,,271.3,521,443.59999999999997,,253.5,381.9,327,,653.4,923.4000000000001,862.1,,0.19999999999999998,0.9,-0.9,,-36.900000000000006,192.2,-239.70000000000002,,-22.200000000000045,-221.60000000000002,-70.60000000000002,,1586196841996,2.0
1585771594947,1,"{'10-20': 0.8, '0-10': 0.3}","{'10-20': 380.70000000000005, '0-10': 294.1}","{'10-20': 337.9, '0-10': 281.9}",,,"{'10-20': 1160.1, '0-10': 541.5999999999999}",,NONE,JUNGLE,Sylas,Flex,1,0.3,0.8,,,294.1,380.70000000000005,,,281.9,337.9,,,541.5999999999999,1160.1,,,,,,,,,,,,,,,1585771594947,1.0
1585767664063,6,"{'10-20': 1.3, '0-10': 0.7, '20-30': 0.7}","{'10-20': 536.8, '0-10': 443, '20-30': 469.5}","{'10-20': 408.29999999999995, '0-10': 390, '20-30': 397}","{'10-20': 0.8999999999999999, '0-10': 0.5, '20-30': -0.9999999999999999}","{'10-20': 225.7, '0-10': 166.1, '20-30': -57.49999999999997}","{'10-20': 792.2, '0-10': 633.5, '20-30': 1069.5}","{'10-20': -429.3, '0-10': -10.600000000000023, '20-30': 89.09999999999997}",NONE,JUNGLE,Olaf,Flex,1,0.7,1.3,0.7,,443,536.8,469.5,,390,408.29999999999995,397,,633.5,792.2,1069.5,,0.5,0.8999999999999999,-0.9999999999999999,,166.1,225.7,-57.49999999999997,,-10.600000000000023,-429.3,89.09999999999997,,1585767664063,1.0
1585692025461,1,"{'10-20': 0.7, '0-10': 1.3}","{'10-20': 417.70000000000005, '0-10': 387.5}","{'10-20': 383.7, '0-10': 293.4}","{'10-20': -0.6000000000000001, '0-10': 0.8}","{'10-20': -36.599999999999994, '0-10': 58.7}","{'10-20': 929.8, '0-10': 641.9}","{'10-20': -205.60000000000014, '0-10': -48.10000000000002}",NONE,JUNGLE,Jarvan IV,Flex,1,1.3,0.7,,,387.5,417.70000000000005,,,293.4,383.7,,,641.9,929.8,,,0.8,-0.6000000000000001,,,58.7,-36.599999999999994,,,-48.10000000000002,-205.60000000000014,,,1585692025461,1.0
1585689486193,6,"{'10-20': 2.5, '0-10': 0.5}","{'10-20': 520, '0-10': 336.8}","{'10-20': 425.4, '0-10': 274.9}",,,"{'10-20': 763.5999999999999, '0-10': 738}",,NONE,JUNGLE,Olaf,Flex,1,0.5,2.5,,,336.8,520,,,274.9,425.4,,,738,763.5999999999999,,,,,,,,,,,,,,,1585689486193,1.0
1585686822564,6,"{'10-20': 0.8, '0-10': 1.1, '30-end': 0.2, '20-30': 0.4}","{'10-20': 331, '0-10': 261.4, '30-end': 555.2, '20-30': 511.5}","{'10-20': 370, '0-10': 240.60000000000002, '30-end': 344.4, '20-30': 387.6}","{'10-20': -1.2999999999999998, '0-10': 0.6000000000000001, '30-end': -2.4, '20-30': -1.8999999999999997}","{'10-20': -215.5, '0-10': -51.599999999999994, '30-end': 167.80000000000007, '20-30': 74.69999999999999}","{'10-20': 861, '0-10': 561.5, '30-end': 914.4, '20-30': 990}","{'10-20': -336.19999999999993, '0-10': -177.3, '30-end': -1035.6, '20-30': -285.90000000000003}",NONE,JUNGLE,Jarvan IV,Flex,1,1.1,0.8,0.4,0.2,261.4,331,511.5,555.2,240.60000000000002,370,387.6,344.4,561.5,861,990,914.4,0.6000000000000001,-1.2999999999999998,-1.8999999999999997,-2.4,-51.599999999999994,-215.5,74.69999999999999,167.80000000000007,-177.3,-336.19999999999993,-285.90000000000003,-1035.6,1585686822564,1.0
1585600253906,1,{'0-10': 0.8},{'0-10': 380.09999999999997},{'0-10': 342.2},{'0-10': 0.6400000000000003},{'0-10': 39.75999999999996},{'0-10': 519.4},{'0-10': -119.22},DUO_SUPPORT,NONE,Jarvan IV,Flex,1,0.8,,,,380.09999999999997,,,,342.2,,,,519.4,,,,0.6400000000000003,,,,39.75999999999996,,,,-119.22,,,,1585600253906,1.0
1585597442246,1,"{'10-20': 2.5, '0-10': 0.1}","{'10-20': 495.2, '0-10': 287.3}","{'10-20': 369.6, '0-10': 236.5}","{'10-20': 0.8999999999999999, '0-10': -0.30000000000000004}","{'10-20': 200.89999999999998, '0-10': -28.500000000000014}","{'10-20': 863.4, '0-10': 754.3}","{'10-20': 97.79999999999995, '0-10': 294.49999999999994}",NONE,JUNGLE,Zac,Flex,1,0.1,2.5,,,287.3,495.2,,,236.5,369.6,,,754.3,863.4,,,-0.30000000000000004,0.8999999999999999,,,-28.500000000000014,200.89999999999998,,,294.49999999999994,97.79999999999995,,,1585597442246,1.0
1585595311731,1,"{'10-20': 2, '0-10': 0.2}","{'10-20': 522, '0-10': 270.1}","{'10-20': 320.2, '0-10': 214.39999999999998}","{'10-20': -2.1999999999999997, '0-10': 0.1}","{'10-20': -100.59999999999994, '0-10': -216.1}","{'10-20': 789.5, '0-10': 617.4}","{'10-20': -365.30000000000007, '0-10': -125.40000000000003}",NONE,JUNGLE,Ekko,Flex,1,0.2,2,,,270.1,522,,,214.39999999999998,320.2,,,617.4,789.5,,,0.1,-2.1999999999999997,,,-216.1,-100.59999999999994,,,-125.40000000000003,-365.30000000000007,,,1585595311731,1.0
1585591862770,6,"{'10-20': 0.9, '0-10': 0.7999999999999999, '30-end': 0.8, '20-30': 1}","{'10-20': 468, '0-10': 418.1, '30-end': 630.2, '20-30': 452.6}","{'10-20': 422.29999999999995, '0-10': 357.1, '30-end': 454.6, '20-30': 369.09999999999997}","{'10-20': 0.7000000000000001, '0-10': 0.6, '30-end': -0.8, '20-30': -0.9000000000000001}","{'10-20': 121.19999999999999, '0-10': 91.60000000000002, '30-end': 68, '20-30': -69.40000000000002}","{'10-20': 820.9, '0-10': 357.9, '30-end': 1361.6, '20-30': 1030.8}","{'10-20': -42.80000000000001, '0-10': -229.69999999999996, '30-end': 474.9999999999999, '20-30': 191.60000000000002}",NONE,JUNGLE,Elise,Flex,1,0.7999999999999999,0.9,1,0.8,418.1,468,452.6,630.2,357.1,422.29999999999995,369.09999999999997,454.6,357.9,820.9,1030.8,1361.6,0.6,0.7000000000000001,-0.9000000000000001,-0.8,91.60000000000002,121.19999999999999,-69.40000000000002,68,-229.69999999999996,-42.80000000000001,191.60000000000002,474.9999999999999,1585591862770,1.0
1590870345884,4,"{'10-20': 1.2000000000000002, '0-10': 0}","{'10-20': 439.2, '0-10': 234.6}","{'10-20': 469.7, '0-10': 214.7}",,,"{'10-20': 1298, '0-10': 832.5}",,NONE,JUNGLE,Sylas,Clash,1,0,1.2000000000000002,,,234.6,439.2,,,214.7,469.7,,,832.5,1298,,,,,,,,,,,,,,,1590870345884,9.0
1590867605744,4,"{'10-20': 0.3, '0-10': 0, '20-30': 1.3}","{'10-20': 482.5, '0-10': 356.9, '20-30': 665.0999999999999}","{'10-20': 408.9, '0-10': 275.3, '20-30': 538.5}","{'10-20': -1.1, '0-10': -0.3, '20-30': -0.29999999999999993}","{'10-20': 45.5, '0-10': 32.30000000000001, '20-30': 389.9}","{'10-20': 973.4, '0-10': 749.1, '20-30': 990.1}","{'10-20': 165.09999999999994, '0-10': 41.70000000000002, '20-30': -402}",NONE,JUNGLE,Karthus,Clash,1,0,0.3,1.3,,356.9,482.5,665.0999999999999,,275.3,408.9,538.5,,749.1,973.4,990.1,,-0.3,-1.1,-0.29999999999999993,,32.30000000000001,45.5,389.9,,41.70000000000002,165.09999999999994,-402,,1590867605744,9.0
1590864378256,4,"{'10-20': 1.1, '0-10': 0.30000000000000004, '30-end': 1.2, '20-30': 0.9}","{'10-20': 445.9, '0-10': 284.5, '30-end': 346.8, '20-30': 485.29999999999995}","{'10-20': 427.4, '0-10': 227.8, '30-end': 273.8, '20-30': 304.6}",,,"{'10-20': 1345.6, '0-10': 865, '30-end': 1456.2, '20-30': 1140.8000000000002}",,NONE,JUNGLE,Sylas,Clash,1,0.30000000000000004,1.1,0.9,1.2,284.5,445.9,485.29999999999995,346.8,227.8,427.4,304.6,273.8,865,1345.6,1140.8000000000002,1456.2,,,,,,,,,,,,,1590864378256,9.0
1589140996602,4,"{'10-20': 0.2, '0-10': 0.30000000000000004}","{'10-20': 554.9000000000001, '0-10': 313}","{'10-20': 452.29999999999995, '0-10': 322.5}","{'10-20': -0.5, '0-10': 0.2}","{'10-20': 294.90000000000003, '0-10': 15.700000000000003}","{'10-20': 975.1, '0-10': 523.5}","{'10-20': 23.899999999999977, '0-10': 116.5}",NONE,JUNGLE,Sett,Clash,1,0.30000000000000004,0.2,,,313,554.9000000000001,,,322.5,452.29999999999995,,,523.5,975.1,,,0.2,-0.5,,,15.700000000000003,294.90000000000003,,,116.5,23.899999999999977,,,1589140996602,6.0
1589138367186,4,"{'10-20': 0.30000000000000004, '0-10': 0.1}","{'10-20': 272.6, '0-10': 271.8}","{'10-20': 271.8, '0-10': 229.5}","{'10-20': -1.4, '0-10': 0.1}","{'10-20': -143.60000000000002, '0-10': -31.500000000000014}","{'10-20': 855.5, '0-10': 809.9000000000001}","{'10-20': -147.7, '0-10': 295.8}",NONE,JUNGLE,Gragas,Clash,1,0.1,0.30000000000000004,,,271.8,272.6,,,229.5,271.8,,,809.9000000000001,855.5,,,0.1,-1.4,,,-31.500000000000014,-143.60000000000002,,,295.8,-147.7,,,1589138367186,6.0
1589135516207,9,"{'10-20': 1, '0-10': 0.6, '20-30': 0.7}","{'10-20': 447.2, '0-10': 345.9, '20-30': 415.1}","{'10-20': 388.79999999999995, '0-10': 250.9, '20-30': 326.8}","{'10-20': 0.4, '0-10': 0.19999999999999998, '20-30': -0.5000000000000001}","{'10-20': 109.6, '0-10': -27.599999999999994, '20-30': 57.00000000000003}","{'10-20': 808.6999999999999, '0-10': 616.1, '20-30': 1467.3}","{'10-20': 37.599999999999994, '0-10': -130.89999999999998, '20-30': 708.5999999999999}",NONE,JUNGLE,Jarvan IV,Clash,1,0.6,1,0.7,,345.9,447.2,415.1,,250.9,388.79999999999995,326.8,,616.1,808.6999999999999,1467.3,,0.19999999999999998,0.4,-0.5000000000000001,,-27.599999999999994,109.6,57.00000000000003,,-130.89999999999998,37.599999999999994,708.5999999999999,,1589135516207,6.0
1589055736480,4,"{'10-20': 1.7, '0-10': 0, '20-30': 3.9}","{'10-20': 531.9, '0-10': 345.1, '20-30': 585.2}","{'10-20': 453.6, '0-10': 273.5, '20-30': 404.8}","{'10-20': 0.40000000000000013, '0-10': -0.6, '20-30': 3.5999999999999996}","{'10-20': 67.19999999999999, '0-10': -8, '20-30': -39.599999999999994}","{'10-20': 1019.6999999999999, '0-10': 726.3, '20-30': 718.2}","{'10-20': -92.00000000000011, '0-10': 60.900000000000006, '20-30': -613.5999999999999}",NONE,JUNGLE,Karthus,Clash,1,0,1.7,3.9,,345.1,531.9,585.2,,273.5,453.6,404.8,,726.3,1019.6999999999999,718.2,,-0.6,0.40000000000000013,3.5999999999999996,,-8,67.19999999999999,-39.599999999999994,,60.900000000000006,-92.00000000000011,-613.5999999999999,,1589055736480,6.0
1589052690913,4,"{'10-20': 1.2, '0-10': 0, '30-end': 1.6, '20-30': 0.6000000000000001}","{'10-20': 409.4, '0-10': 280.7, '30-end': 475.6, '20-30': 489.5}","{'10-20': 385.79999999999995, '0-10': 233.2, '30-end': 394.8, '20-30': 316.79999999999995}","{'10-20': -0.10000000000000003, '0-10': 0, '30-end': -0.7999999999999998, '20-30': -0.7999999999999998}","{'10-20': -69.20000000000002, '0-10': -62.09999999999998, '30-end': 132.8, '20-30': 76.79999999999998}","{'10-20': 1005.6, '0-10': 589.3, '30-end': 1262.6, '20-30': 1399.9}","{'10-20': 232.80000000000007, '0-10': -184, '30-end': 403.19999999999993, '20-30': 138.3}",NONE,JUNGLE,Sejuani,Clash,1,0,1.2,0.6000000000000001,1.6,280.7,409.4,489.5,475.6,233.2,385.79999999999995,316.79999999999995,394.8,589.3,1005.6,1399.9,1262.6,0,-0.10000000000000003,-0.7999999999999998,-0.7999999999999998,-62.09999999999998,-69.20000000000002,76.79999999999998,132.8,-184,232.80000000000007,138.3,403.19999999999993,1589052690913,6.0
1589049437318,4,"{'10-20': 0.30000000000000004, '0-10': 0.6, '20-30': 0.8}","{'10-20': 361.3, '0-10': 411.1, '20-30': 485.1}","{'10-20': 321.70000000000005, '0-10': 321, '20-30': 449.5}","{'10-20': -0.5, '0-10': 0.29999999999999993, '20-30': -0.7}","{'10-20': -35.19999999999999, '0-10': 116.4, '20-30': 274.3}","{'10-20': 814.2, '0-10': 526.1, '20-30': 836.2}","{'10-20': 74.40000000000003, '0-10': -61.799999999999955, '20-30': -401.50000000000006}",NONE,JUNGLE,Jarvan IV,Clash,1,0.6,0.30000000000000004,0.8,,411.1,361.3,485.1,,321,321.70000000000005,449.5,,526.1,814.2,836.2,,0.29999999999999993,-0.5,-0.7,,116.4,-35.19999999999999,274.3,,-61.799999999999955,74.40000000000003,-401.50000000000006,,1589049437318,6.0
1586724328573,4,"{'10-20': 0.5, '0-10': 0, '20-30': 0.4}","{'10-20': 211.9, '0-10': 300.20000000000005, '20-30': 460}","{'10-20': 243.3, '0-10': 284, '20-30': 342.9}","{'10-20': -1, '0-10': -0.1, '20-30': -1.2000000000000002}","{'10-20': -178.1, '0-10': 34.30000000000001, '20-30': 1.3000000000000114}","{'10-20': 785.3, '0-10': 572, '20-30': 714.4000000000001}","{'10-20': -4.600000000000023, '0-10': 20.50000000000003, '20-30': -184.49999999999994}",NONE,JUNGLE,Jarvan IV,Clash,1,0,0.5,0.4,,300.20000000000005,211.9,460,,284,243.3,342.9,,572,785.3,714.4000000000001,,-0.1,-1,-1.2000000000000002,,34.30000000000001,-178.1,1.3000000000000114,,20.50000000000003,-4.600000000000023,-184.49999999999994,,1586724328573,2.0
1586721539361,9,"{'10-20': 1.7000000000000002, '0-10': 0.2, '20-30': 3.3000000000000003}","{'10-20': 366.29999999999995, '0-10': 317.5, '20-30': 236.6}","{'10-20': 321.5, '0-10': 262.7, '20-30': 235.1}","{'10-20': 0.5, '0-10': 0, '20-30': 2.4000000000000004}","{'10-20': -81.70000000000002, '0-10': -12.599999999999994, '20-30': -176.6}","{'10-20': 704.4, '0-10': 736, '20-30': 1225.3000000000002}","{'10-20': 41.69999999999999, '0-10': 44.5, '20-30': -879.6}",NONE,JUNGLE,Olaf,Clash,1,0.2,1.7000000000000002,3.3000000000000003,,317.5,366.29999999999995,236.6,,262.7,321.5,235.1,,736,704.4,1225.3000000000002,,0,0.5,2.4000000000000004,,-12.599999999999994,-81.70000000000002,-176.6,,44.5,41.69999999999999,-879.6,,1586721539361,2.0
1586718333115,4,"{'10-20': 0.1, '0-10': 0, '30-end': 0.2, '20-30': 0.2}","{'10-20': 429.79999999999995, '0-10': 321.6, '30-end': 694.4, '20-30': 502.2}","{'10-20': 332.5, '0-10': 256.8, '30-end': 556.8, '20-30': 360.6}","{'10-20': -0.4, '0-10': -0.1, '30-end': -4.8, '20-30': -1.7999999999999998}","{'10-20': 103.1, '0-10': -21.30000000000001, '30-end': 202.2, '20-30': 79.9}","{'10-20': 811.4, '0-10': 729.5, '30-end': 355.2, '20-30': 937}","{'10-20': 92.59999999999997, '0-10': 182.6, '30-end': -611.5999999999999, '20-30': -164.5}",NONE,JUNGLE,Nocturne,Clash,1,0,0.1,0.2,0.2,321.6,429.79999999999995,502.2,694.4,256.8,332.5,360.6,556.8,729.5,811.4,937,355.2,-0.1,-0.4,-1.7999999999999998,-4.8,-21.30000000000001,103.1,79.9,202.2,182.6,92.59999999999997,-164.5,-611.5999999999999,1586718333115,2.0
1586634366296,4,"{'10-20': 1, '0-10': 0, '30-end': 1.1333333333333333, '20-30': 0.5}","{'10-20': 475.29999999999995, '0-10': 297, '30-end': 348.3333333333333, '20-30': 249.4}","{'10-20': 387.70000000000005, '0-10': 238, '30-end': 242, '20-30': 241}","{'10-20': -0.6, '0-10': 0, '30-end': -1.1333333333333335, '20-30': -1.2}","{'10-20': 81.89999999999998, '0-10': -27, '30-end': -73.40000000000002, '20-30': -190.3}","{'10-20': 827.2, '0-10': 586.4, '30-end': 1564, '20-30': 1288.2}","{'10-20': -99.30000000000007, '0-10': -139.99999999999997, '30-end': -349.3333333333334, '20-30': -93.29999999999995}",NONE,JUNGLE,Jarvan IV,Clash,1,0,1,0.5,1.1333333333333333,297,475.29999999999995,249.4,348.3333333333333,238,387.70000000000005,241,242,586.4,827.2,1288.2,1564,0,-0.6,-1.2,-1.1333333333333335,-27,81.89999999999998,-190.3,-73.40000000000002,-139.99999999999997,-99.30000000000007,-93.29999999999995,-349.3333333333334,1586634366296,2.0
1586631157521,9,"{'10-20': 0.8, '0-10': 0.6, '30-end': 2.2, '20-30': 0.7}","{'10-20': 359.2, '0-10': 395.1, '30-end': 471.2, '20-30': 286.5}","{'10-20': 327.8, '0-10': 275.4, '30-end': 321.8, '20-30': 334.9}","{'10-20': -0.40000000000000013, '0-10': 0.39999999999999997, '30-end': -0.3999999999999999, '20-30': -1.3}","{'10-20': -77.40000000000003, '0-10': 174.1, '30-end': 159.2, '20-30': -104.89999999999999}","{'10-20': 832.2, '0-10': 656, '30-end': 1095.2, '20-30': 1230.5}","{'10-20': -388.2, '0-10': 82.09999999999997, '30-end': 197.80000000000007, '20-30': 78.89999999999998}",NONE,JUNGLE,Olaf,Clash,1,0.6,0.8,0.7,2.2,395.1,359.2,286.5,471.2,275.4,327.8,334.9,321.8,656,832.2,1230.5,1095.2,0.39999999999999997,-0.40000000000000013,-1.3,-0.3999999999999999,174.1,-77.40000000000003,-104.89999999999999,159.2,82.09999999999997,-388.2,78.89999999999998,197.80000000000007,1586631157521,2.0
1586628450073,9,"{'10-20': 2.0999999999999996, '0-10': 0.7}","{'10-20': 453.1, '0-10': 316.4}","{'10-20': 422.6, '0-10': 300.4}","{'10-20': -0.30000000000000004, '0-10': 0.49999999999999994}","{'10-20': 148.2, '0-10': 79.50000000000001}","{'10-20': 828.2, '0-10': 537.8}","{'10-20': -33.69999999999999, '0-10': -184.6}",NONE,JUNGLE,Jarvan IV,Clash,1,0.7,2.0999999999999996,,,316.4,453.1,,,300.4,422.6,,,537.8,828.2,,,0.49999999999999994,-0.30000000000000004,,,79.50000000000001,148.2,,,-184.6,-33.69999999999999,,,1586628450073,2.0
